caseid,female,palin,pid
32720,Female,Very Favorable,GOP
32721,Female,Somewhat Favorable,Democrat
32722,Female,Somewhat Favorable,Democrat
32723,Male,Very Unfavorable,Democrat
32725,Female,Very Unfavorable,Democrat
32727,Male,Somewhat Favorable,Democrat
32728,Female,Somewhat Favorable,GOP
32729,Female,Somewhat Favorable,GOP
32730,Male,Somewhat Favorable,GOP
32731,Male,Somewhat Favorable,Independent
32732,Female,Somewhat Unfavorable,GOP
32736,Male,Very Unfavorable,Democrat
32740,Male,Very Unfavorable,Independent
32741,Male,Very Favorable,GOP
32742,Male,Very Unfavorable,Democrat
32743,Male,Somewhat Favorable,GOP
32748,Male,Very Unfavorable,Democrat
32749,Male,Somewhat Unfavorable,Democrat
32751,Male,Somewhat Favorable,Democrat
32752,Male,Somewhat Favorable,Independent
32753,Male,Very Unfavorable,Independent
32754,Male,Somewhat Unfavorable,Independent
32755,Male,Very Unfavorable,Democrat
32756,Male,Somewhat Unfavorable,Independent
32758,Male,Very Favorable,Independent
32760,Male,Somewhat Favorable,GOP
32761,Male,Very Favorable,Independent
32762,Male,Somewhat Favorable,Democrat
32763,Male,Very Favorable,Independent
32764,Male,Somewhat Unfavorable,Independent
32765,Female,Very Unfavorable,Democrat
32766,Female,Very Favorable,Independent
32767,Female,Very Favorable,GOP
32768,Female,Somewhat Favorable,Democrat
32769,Female,Somewhat Favorable,GOP
32770,Female,Somewhat Unfavorable,Democrat
32775,Female,Somewhat Favorable,Independent
32776,Female,Very Favorable,GOP
32778,Female,Somewhat Unfavorable,Democrat
32779,Male,Very Unfavorable,Democrat
32780,Female,Very Favorable,Independent
32781,Male,Somewhat Favorable,Independent
32782,Male,Very Favorable,Independent
60024,Male,Somewhat Favorable,Democrat
60026,Male,Very Unfavorable,Democrat
60027,Male,Somewhat Unfavorable,GOP
60028,Female,Somewhat Unfavorable,Independent
60029,Female,Very Favorable,GOP
60030,Female,Somewhat Unfavorable,Independent
60032,Female,Very Unfavorable,Democrat
60033,Female,Very Favorable,Independent
60034,Male,Somewhat Favorable,GOP
60035,Male,Very Favorable,Independent
60036,Female,Very Favorable,GOP
60037,Male,Very Favorable,GOP
60038,Female,Somewhat Unfavorable,Independent
60039,Female,Very Favorable,GOP
60041,Female,Very Unfavorable,Democrat
60042,Female,Very Unfavorable,Democrat
60043,Male,Very Unfavorable,Independent
60044,Female,Somewhat Unfavorable,Independent
60045,Female,Very Unfavorable,Independent
60046,Female,Very Unfavorable,Democrat
60047,Female,Very Unfavorable,Democrat
60049,Female,Very Unfavorable,Independent
60051,Female,Very Unfavorable,Democrat
60052,Female,Very Favorable,GOP
60053,Male,Somewhat Unfavorable,Democrat
60054,Male,Very Favorable,GOP
60055,Female,Very Favorable,Independent
60056,Female,Very Favorable,GOP
60057,Female,Very Favorable,GOP
60058,Male,Very Unfavorable,Democrat
60061,Male,Very Favorable,GOP
60062,Male,Somewhat Favorable,Independent
60063,Female,Somewhat Unfavorable,Democrat
60064,Female,Very Unfavorable,Democrat
60065,Male,Very Favorable,Independent
60066,Female,Somewhat Favorable,Independent
60070,Female,Very Unfavorable,Democrat
60071,Male,Somewhat Favorable,Independent
60072,Female,Very Favorable,Independent
60073,Female,Somewhat Unfavorable,Democrat
60074,Female,Very Favorable,GOP
60075,Male,Very Unfavorable,Democrat
60076,Female,Very Unfavorable,Democrat
60077,Male,Very Favorable,Independent
60078,Female,Very Unfavorable,GOP
60079,Female,Very Favorable,GOP
60080,Female,Very Favorable,GOP
60083,Female,Very Unfavorable,Independent
60084,Female,Somewhat Favorable,Independent
60085,Female,Very Favorable,GOP
60086,Female,Somewhat Favorable,GOP
60087,Female,Very Favorable,GOP
60088,Male,Very Favorable,Democrat
60089,Female,Somewhat Favorable,Independent
60090,Male,Somewhat Favorable,Democrat
60091,Female,Very Favorable,Independent
60092,Male,Very Favorable,GOP
60093,Female,Somewhat Unfavorable,Independent
60094,Female,Very Favorable,Independent
60097,Female,Very Unfavorable,Democrat
60098,Female,Very Favorable,GOP
60099,Male,Somewhat Unfavorable,Independent
60100,Male,Very Unfavorable,Democrat
60101,Female,Somewhat Favorable,Democrat
60103,Male,Somewhat Unfavorable,Independent
60105,Male,Very Favorable,Independent
60106,Female,Very Favorable,GOP
60107,Female,Somewhat Unfavorable,Independent
60108,Male,Very Unfavorable,Independent
60109,Female,Somewhat Favorable,Democrat
60110,Male,Very Favorable,GOP
60111,Female,Somewhat Unfavorable,Independent
60112,Female,Very Unfavorable,Democrat
60113,Female,Somewhat Favorable,GOP
60114,Male,Very Unfavorable,Democrat
60116,Female,Very Unfavorable,Independent
60117,Female,Very Favorable,GOP
60118,Male,Very Unfavorable,Democrat
60119,Male,Very Favorable,GOP
60120,Female,Very Favorable,Independent
60122,Male,Very Unfavorable,Democrat
60123,Male,Very Favorable,GOP
60124,Female,Somewhat Favorable,Democrat
60125,Male,Very Favorable,GOP
60126,Male,Very Favorable,GOP
60127,Female,Somewhat Favorable,Democrat
60128,Male,Very Favorable,Democrat
60129,Female,Very Favorable,GOP
60130,Female,Very Unfavorable,Democrat
60131,Male,Very Favorable,GOP
60132,Male,Somewhat Unfavorable,Democrat
60133,Male,Very Favorable,GOP
60134,Male,Very Unfavorable,Democrat
60135,Female,Somewhat Favorable,Democrat
60138,Male,Very Favorable,GOP
60139,Male,Very Unfavorable,Democrat
60140,Male,Somewhat Favorable,Independent
60141,Female,Somewhat Unfavorable,Democrat
60142,Female,Very Favorable,Independent
60143,Male,Somewhat Favorable,GOP
60144,Female,Very Favorable,GOP
60145,Male,Very Unfavorable,Democrat
60146,Male,Very Favorable,Independent
60147,Female,Very Unfavorable,Democrat
60148,Male,Very Favorable,Independent
60150,Female,Very Favorable,Independent
60151,Female,Somewhat Favorable,Independent
60153,Female,Very Favorable,GOP
60154,Male,Somewhat Favorable,Independent
60155,Female,Very Favorable,Independent
60157,Male,Very Favorable,Independent
60160,Female,Very Unfavorable,Democrat
60161,Female,Very Favorable,Independent
60162,Male,Very Unfavorable,Democrat
60163,Female,Very Favorable,GOP
60165,Male,Very Unfavorable,Independent
60166,Male,Very Favorable,GOP
60167,Male,Somewhat Favorable,Democrat
60169,Female,Somewhat Unfavorable,GOP
60171,Male,Somewhat Unfavorable,Independent
60172,Male,Very Unfavorable,Democrat
60173,Male,Very Favorable,GOP
60174,Male,Somewhat Favorable,Independent
60175,Male,Somewhat Favorable,Democrat
60176,Female,Somewhat Favorable,Democrat
60177,Male,Very Unfavorable,Democrat
60178,Male,Very Favorable,GOP
60179,Male,Very Unfavorable,Democrat
60180,Female,Very Favorable,Independent
60183,Female,Very Favorable,GOP
60184,Female,Very Unfavorable,Democrat
60185,Female,Somewhat Favorable,Independent
60186,Female,Somewhat Favorable,Independent
60187,Female,Very Unfavorable,Democrat
60188,Male,Somewhat Favorable,Independent
60189,Female,Very Unfavorable,Democrat
60190,Female,Somewhat Favorable,Independent
60191,Female,Very Favorable,GOP
60192,Female,Somewhat Favorable,GOP
60193,Female,Somewhat Favorable,Independent
60194,Female,Very Favorable,GOP
60195,Female,Very Unfavorable,Democrat
60197,Female,Somewhat Unfavorable,Democrat
60199,Male,Somewhat Favorable,Independent
60200,Male,Very Favorable,GOP
60203,Female,Very Favorable,GOP
60204,Male,Somewhat Unfavorable,Democrat
60205,Female,Very Unfavorable,Democrat
60207,Female,Very Favorable,GOP
60210,Female,Very Favorable,Independent
60211,Male,Very Unfavorable,Democrat
60212,Female,Very Unfavorable,Democrat
60214,Male,Somewhat Favorable,Independent
60215,Male,Somewhat Favorable,Democrat
60216,Male,Somewhat Unfavorable,Democrat
60217,Female,Somewhat Favorable,Democrat
60218,Female,Very Favorable,Independent
60219,Male,Very Favorable,GOP
60222,Female,Very Favorable,GOP
60223,Male,Very Favorable,GOP
60224,Male,Very Unfavorable,Independent
60225,Male,Somewhat Favorable,Independent
60226,Male,Somewhat Unfavorable,Democrat
60227,Female,Very Favorable,GOP
60228,Male,Somewhat Favorable,GOP
60229,Female,Very Unfavorable,Democrat
60230,Male,Somewhat Favorable,Independent
60231,Male,Somewhat Unfavorable,Independent
60232,Female,Very Unfavorable,Democrat
60233,Female,Somewhat Favorable,Independent
60234,Female,Somewhat Favorable,GOP
60235,Male,Somewhat Unfavorable,Democrat
60236,Male,Somewhat Favorable,GOP
60237,Female,Very Favorable,Independent
60238,Male,Very Unfavorable,Independent
60239,Female,Very Favorable,Independent
60241,Male,Very Favorable,Independent
60242,Female,Somewhat Favorable,GOP
60243,Female,Very Unfavorable,Democrat
60244,Male,Somewhat Favorable,Democrat
60245,Female,Very Unfavorable,Democrat
60247,Male,Very Unfavorable,Democrat
60248,Male,Very Favorable,GOP
60251,Male,Somewhat Favorable,GOP
60252,Female,Somewhat Unfavorable,Independent
60253,Male,Somewhat Favorable,Independent
60255,Female,Very Unfavorable,Democrat
60257,Female,Very Unfavorable,Democrat
60258,Female,Very Favorable,Independent
60259,Female,Somewhat Favorable,Democrat
60260,Female,Very Unfavorable,Independent
60262,Female,Very Favorable,GOP
60263,Male,Somewhat Unfavorable,Independent
60264,Male,Somewhat Favorable,GOP
60265,Female,Very Favorable,Democrat
60266,Male,Very Unfavorable,Independent
60267,Female,Very Unfavorable,Independent
60269,Male,Very Unfavorable,Democrat
60271,Male,Very Favorable,GOP
60272,Male,Somewhat Favorable,GOP
60273,Male,Very Unfavorable,Democrat
60274,Male,Somewhat Favorable,Independent
60276,Female,Very Favorable,GOP
60277,Male,Somewhat Unfavorable,Independent
60278,Female,Somewhat Unfavorable,Independent
60280,Male,Very Favorable,GOP
60281,Female,Very Unfavorable,Democrat
60282,Male,Very Unfavorable,Democrat
60283,Female,Somewhat Unfavorable,Independent
60284,Female,Somewhat Unfavorable,Democrat
60285,Male,Somewhat Favorable,Independent
60286,Female,Very Unfavorable,Democrat
60287,Female,Very Favorable,GOP
60288,Male,Somewhat Favorable,GOP
60289,Male,Somewhat Unfavorable,Democrat
60290,Male,Very Favorable,Independent
60291,Female,Somewhat Favorable,Democrat
60293,Male,Very Favorable,GOP
60294,Female,Very Unfavorable,Independent
60295,Female,Somewhat Favorable,Independent
60296,Male,Somewhat Favorable,GOP
60299,Male,Very Favorable,Independent
60300,Female,Very Unfavorable,Democrat
60301,Female,Very Unfavorable,Democrat
60302,Female,Somewhat Favorable,Independent
60303,Female,Very Unfavorable,Independent
60304,Male,Very Favorable,Democrat
60305,Male,Very Favorable,GOP
60306,Female,Very Unfavorable,Democrat
60307,Female,Very Unfavorable,Independent
60309,Male,Very Unfavorable,Democrat
60311,Female,Somewhat Favorable,Independent
60313,Female,Somewhat Favorable,Democrat
60314,Male,Very Favorable,GOP
60317,Male,Very Unfavorable,Democrat
60318,Female,Somewhat Favorable,Democrat
60319,Male,Very Unfavorable,Democrat
60320,Female,Very Favorable,Independent
60321,Male,Very Favorable,GOP
60323,Female,Very Unfavorable,Democrat
60324,Male,Very Favorable,GOP
60325,Male,Somewhat Favorable,Independent
60327,Female,Very Unfavorable,Democrat
60328,Male,Somewhat Unfavorable,Democrat
60329,Female,Somewhat Unfavorable,GOP
60330,Male,Somewhat Favorable,Independent
60331,Male,Somewhat Favorable,GOP
60332,Male,Somewhat Unfavorable,Independent
60333,Female,Very Unfavorable,Independent
60334,Male,Very Unfavorable,Democrat
60335,Female,Very Unfavorable,Democrat
60336,Male,Very Favorable,GOP
60338,Male,Very Favorable,GOP
60340,Female,Very Unfavorable,Democrat
60341,Female,Very Favorable,Independent
60342,Male,Very Unfavorable,Democrat
60343,Male,Very Favorable,GOP
60344,Male,Very Favorable,Democrat
60345,Female,Very Unfavorable,Democrat
60346,Male,Very Favorable,GOP
60347,Male,Very Favorable,Independent
60350,Male,Very Favorable,Independent
60351,Male,Somewhat Favorable,GOP
60352,Male,Somewhat Favorable,Independent
60354,Male,Very Unfavorable,Democrat
60355,Male,Very Favorable,Independent
60356,Male,Somewhat Unfavorable,Democrat
60357,Male,Somewhat Favorable,Independent
60359,Male,Somewhat Favorable,Democrat
60360,Male,Very Unfavorable,Democrat
60361,Male,Very Unfavorable,Democrat
60362,Female,Very Unfavorable,Democrat
60363,Female,Very Favorable,Independent
60364,Female,Somewhat Unfavorable,Democrat
60365,Male,Very Favorable,Independent
60367,Female,Very Unfavorable,Independent
60368,Male,Very Unfavorable,Democrat
60370,Female,Very Unfavorable,Independent
60372,Female,Very Favorable,Independent
60373,Female,Somewhat Favorable,Democrat
60374,Female,Very Unfavorable,Independent
60377,Female,Somewhat Favorable,GOP
60378,Male,Very Unfavorable,Democrat
60379,Male,Somewhat Unfavorable,Independent
60380,Female,Very Favorable,GOP
60381,Female,Somewhat Favorable,Democrat
60382,Female,Very Favorable,GOP
60384,Female,Very Favorable,GOP
60385,Female,Very Favorable,GOP
60387,Female,Somewhat Unfavorable,Independent
60388,Male,Somewhat Favorable,Independent
60389,Male,Very Favorable,GOP
60391,Male,Very Favorable,Independent
60392,Male,Very Favorable,GOP
60393,Female,Very Favorable,GOP
60394,Female,Somewhat Unfavorable,Independent
60396,Female,Somewhat Unfavorable,Democrat
60397,Male,Somewhat Favorable,Democrat
60398,Female,Very Unfavorable,Independent
60399,Male,Very Favorable,Independent
60400,Male,Somewhat Favorable,GOP
60401,Male,Very Favorable,Independent
60403,Male,Somewhat Favorable,Independent
60404,Male,Very Unfavorable,Democrat
60406,Female,Somewhat Unfavorable,Democrat
60407,Female,Very Favorable,GOP
60409,Male,Very Unfavorable,Independent
60410,Male,Very Favorable,GOP
60411,Female,Somewhat Favorable,Independent
60412,Female,Very Favorable,GOP
60414,Female,Somewhat Unfavorable,Independent
60415,Female,Very Unfavorable,Democrat
60416,Female,Very Unfavorable,Democrat
60417,Male,Somewhat Unfavorable,Democrat
60418,Male,Somewhat Favorable,Independent
60420,Female,Somewhat Favorable,Democrat
60422,Male,Very Favorable,GOP
60424,Female,Somewhat Unfavorable,Democrat
60425,Female,Very Favorable,GOP
60426,Female,Very Favorable,GOP
60427,Male,Somewhat Unfavorable,Democrat
60428,Female,Very Unfavorable,Democrat
60429,Male,Somewhat Favorable,Independent
60431,Female,Somewhat Favorable,Democrat
60432,Male,Very Unfavorable,Democrat
60435,Female,Somewhat Favorable,GOP
60437,Female,Very Favorable,GOP
60438,Male,Very Favorable,GOP
60441,Female,Very Favorable,GOP
60442,Female,Somewhat Unfavorable,Democrat
60443,Male,Very Unfavorable,Independent
60446,Female,Somewhat Unfavorable,Democrat
60447,Female,Somewhat Favorable,Independent
60448,Female,Very Favorable,Independent
60449,Male,Somewhat Favorable,GOP
60450,Female,Very Favorable,Independent
60451,Male,Very Unfavorable,Democrat
60453,Female,Somewhat Favorable,Democrat
60454,Female,Somewhat Unfavorable,Democrat
60456,Male,Very Favorable,GOP
60457,Female,Somewhat Unfavorable,Democrat
60458,Male,Somewhat Unfavorable,Democrat
60459,Female,Somewhat Favorable,Independent
60460,Female,Somewhat Favorable,Independent
60461,Male,Somewhat Favorable,Democrat
60462,Female,Somewhat Unfavorable,Democrat
60463,Female,Very Favorable,GOP
60464,Female,Somewhat Favorable,Independent
60466,Male,Somewhat Favorable,Independent
60468,Male,Very Favorable,GOP
60469,Male,Somewhat Favorable,GOP
60470,Male,Very Unfavorable,Democrat
60471,Male,Very Favorable,GOP
60472,Male,Very Favorable,GOP
60473,Female,Somewhat Favorable,Democrat
60474,Male,Very Unfavorable,Democrat
60475,Female,Very Unfavorable,Democrat
60476,Female,Somewhat Favorable,GOP
60477,Male,Somewhat Favorable,GOP
60478,Female,Very Favorable,GOP
60479,Male,Very Favorable,Independent
60480,Male,Somewhat Favorable,Independent
60482,Male,Somewhat Unfavorable,Independent
60483,Male,Very Favorable,Independent
60484,Female,Very Favorable,Independent
60485,Male,Very Favorable,GOP
60486,Female,Somewhat Unfavorable,Democrat
60487,Male,Very Favorable,GOP
60488,Female,Very Unfavorable,Democrat
60489,Female,Very Unfavorable,Independent
60491,Male,Somewhat Favorable,GOP
60492,Male,Somewhat Favorable,Independent
60493,Female,Very Favorable,GOP
60494,Female,Very Unfavorable,GOP
60495,Female,Very Favorable,Independent
60496,Female,Somewhat Favorable,GOP
60497,Female,Very Favorable,Independent
60498,Female,Somewhat Unfavorable,Democrat
60499,Female,Very Unfavorable,Democrat
60500,Female,Somewhat Favorable,GOP
60502,Male,Somewhat Unfavorable,Independent
60503,Female,Somewhat Favorable,GOP
60504,Female,Very Unfavorable,Democrat
60505,Female,Somewhat Unfavorable,Democrat
60506,Male,Somewhat Favorable,GOP
60507,Male,Somewhat Unfavorable,Democrat
60509,Male,Somewhat Favorable,GOP
60510,Male,Very Unfavorable,Democrat
60511,Female,Very Unfavorable,Democrat
60515,Female,Somewhat Unfavorable,Democrat
60516,Male,Very Favorable,Democrat
60517,Female,Very Unfavorable,Democrat
60518,Female,Somewhat Favorable,Democrat
60519,Female,Somewhat Favorable,Democrat
60520,Female,Somewhat Unfavorable,Democrat
60521,Male,Somewhat Favorable,Democrat
60522,Male,Very Favorable,GOP
60523,Male,Very Unfavorable,Democrat
60524,Male,Somewhat Favorable,GOP
60526,Female,Very Unfavorable,Democrat
60527,Female,Very Favorable,GOP
60528,Male,Very Unfavorable,Democrat
60529,Male,Very Favorable,Independent
60532,Male,Somewhat Favorable,Democrat
60533,Female,Somewhat Favorable,GOP
60534,Male,Very Favorable,GOP
60536,Male,Very Unfavorable,Independent
60537,Female,Somewhat Favorable,GOP
60538,Female,Somewhat Favorable,Democrat
60539,Male,Very Favorable,GOP
60540,Female,Very Unfavorable,Democrat
60542,Female,Somewhat Unfavorable,Democrat
60543,Female,Very Unfavorable,Democrat
60544,Male,Somewhat Unfavorable,Democrat
60545,Male,Very Unfavorable,Democrat
60546,Female,Very Favorable,GOP
60547,Male,Very Favorable,Independent
60549,Male,Very Unfavorable,Democrat
60552,Male,Very Unfavorable,Democrat
60553,Male,Very Favorable,GOP
60554,Female,Very Unfavorable,Independent
60555,Female,Very Favorable,GOP
60556,Female,Very Unfavorable,Democrat
60557,Female,Very Favorable,GOP
60558,Female,Very Unfavorable,Democrat
60559,Male,Somewhat Favorable,GOP
60562,Male,Very Favorable,Independent
60563,Male,Very Favorable,GOP
60564,Male,Very Unfavorable,Democrat
60565,Female,Somewhat Favorable,Independent
60566,Male,Very Unfavorable,Democrat
60567,Male,Somewhat Favorable,GOP
60568,Female,Very Favorable,GOP
60569,Male,Very Unfavorable,Democrat
60571,Male,Very Unfavorable,Democrat
60572,Female,Very Favorable,GOP
60573,Female,Very Unfavorable,Democrat
60574,Female,Very Favorable,GOP
60575,Female,Very Favorable,GOP
60576,Male,Very Favorable,Independent
60577,Female,Somewhat Unfavorable,Democrat
60578,Male,Somewhat Favorable,GOP
60581,Female,Very Unfavorable,Democrat
60582,Male,Very Favorable,GOP
60583,Female,Somewhat Unfavorable,Democrat
60584,Male,Very Unfavorable,Democrat
60585,Female,Somewhat Unfavorable,Democrat
60586,Male,Very Favorable,Independent
60590,Female,Very Unfavorable,Democrat
60591,Female,Very Unfavorable,Democrat
60592,Female,Somewhat Favorable,GOP
60593,Female,Somewhat Unfavorable,Democrat
60595,Female,Somewhat Favorable,GOP
60596,Female,Somewhat Unfavorable,Democrat
60597,Female,Very Unfavorable,Democrat
60599,Male,Somewhat Favorable,GOP
60600,Female,Somewhat Favorable,Democrat
60601,Female,Very Unfavorable,Democrat
60602,Male,Very Favorable,Democrat
60603,Male,Somewhat Favorable,Independent
60604,Female,Somewhat Unfavorable,Democrat
60605,Male,Very Unfavorable,Democrat
60606,Female,Very Favorable,GOP
60607,Female,Very Unfavorable,GOP
60608,Male,Very Favorable,Democrat
60610,Male,Somewhat Favorable,GOP
60611,Male,Very Favorable,GOP
60612,Male,Very Unfavorable,Independent
60614,Male,Somewhat Favorable,Independent
60615,Female,Very Favorable,GOP
60616,Male,Somewhat Unfavorable,Independent
60617,Female,Very Favorable,GOP
60618,Male,Very Favorable,GOP
60620,Male,Very Favorable,GOP
60623,Male,Somewhat Favorable,Independent
60624,Female,Somewhat Favorable,GOP
60625,Female,Very Unfavorable,Independent
60627,Male,Very Unfavorable,Democrat
60628,Female,Somewhat Favorable,GOP
60629,Female,Somewhat Favorable,GOP
60630,Male,Very Favorable,GOP
60631,Female,Somewhat Favorable,Independent
60632,Male,Very Unfavorable,Independent
60633,Male,Somewhat Favorable,Democrat
60634,Male,Somewhat Unfavorable,Democrat
60635,Male,Very Favorable,Independent
60636,Female,Very Unfavorable,Democrat
60637,Female,Very Unfavorable,Democrat
60638,Female,Very Unfavorable,Democrat
60640,Female,Very Favorable,GOP
60641,Female,Very Unfavorable,Independent
60643,Male,Somewhat Unfavorable,Independent
60644,Female,Very Favorable,GOP
60645,Female,Somewhat Unfavorable,Democrat
60647,Male,Very Unfavorable,Independent
60650,Male,Very Unfavorable,Independent
60651,Male,Somewhat Favorable,Independent
60652,Female,Very Unfavorable,Democrat
60653,Male,Very Unfavorable,Democrat
60655,Female,Somewhat Favorable,GOP
60656,Male,Very Unfavorable,Democrat
60657,Male,Very Favorable,GOP
60658,Male,Very Favorable,Independent
60659,Female,Somewhat Favorable,Democrat
60660,Female,Very Unfavorable,Democrat
60661,Female,Very Unfavorable,Democrat
60662,Male,Very Favorable,GOP
60663,Female,Very Favorable,Independent
60664,Male,Somewhat Favorable,Independent
60665,Male,Very Favorable,GOP
60666,Female,Very Unfavorable,Democrat
60667,Male,Somewhat Favorable,GOP
60669,Female,Very Unfavorable,Democrat
60670,Male,Somewhat Unfavorable,Democrat
60672,Female,Very Unfavorable,Independent
60673,Male,Very Unfavorable,Democrat
60674,Male,Very Favorable,GOP
60675,Male,Very Unfavorable,Democrat
60676,Female,Very Favorable,GOP
60677,Male,Somewhat Unfavorable,Democrat
60678,Male,Very Favorable,GOP
60679,Female,Somewhat Favorable,GOP
60680,Female,Very Unfavorable,Independent
60681,Female,Very Unfavorable,Democrat
60683,Female,Very Unfavorable,Independent
60684,Female,Somewhat Favorable,Democrat
60685,Male,Somewhat Unfavorable,Independent
60687,Male,Somewhat Favorable,Democrat
60688,Female,Very Unfavorable,Democrat
60689,Female,Very Favorable,GOP
60691,Female,Very Unfavorable,Democrat
60692,Female,Very Favorable,GOP
60693,Female,Very Favorable,GOP
60694,Male,Somewhat Favorable,Independent
60697,Female,Very Favorable,GOP
60698,Male,Somewhat Favorable,Independent
60699,Female,Somewhat Unfavorable,Democrat
60700,Male,Somewhat Favorable,GOP
60701,Male,Somewhat Unfavorable,Independent
60703,Male,Somewhat Unfavorable,GOP
60704,Male,Somewhat Favorable,Independent
60705,Male,Somewhat Favorable,Democrat
60706,Male,Somewhat Favorable,Democrat
60708,Male,Somewhat Favorable,GOP
60709,Female,Somewhat Favorable,GOP
60710,Female,Somewhat Unfavorable,Democrat
60712,Female,Very Favorable,GOP
60713,Male,Somewhat Favorable,Independent
60714,Male,Very Favorable,Independent
60715,Female,Somewhat Favorable,Democrat
60716,Female,Somewhat Unfavorable,Independent
60717,Male,Very Favorable,GOP
60720,Male,Somewhat Unfavorable,Democrat
60721,Male,Somewhat Favorable,Independent
60722,Male,Very Unfavorable,Democrat
60723,Female,Somewhat Favorable,Independent
60725,Male,Very Unfavorable,Democrat
60726,Male,Somewhat Favorable,GOP
60727,Male,Somewhat Unfavorable,Independent
60728,Male,Very Unfavorable,Independent
60730,Female,Somewhat Favorable,Democrat
60731,Male,Somewhat Unfavorable,Independent
60732,Male,Very Unfavorable,Independent
60733,Female,Somewhat Favorable,Democrat
60735,Male,Somewhat Unfavorable,Independent
60737,Female,Very Favorable,Independent
60738,Male,Somewhat Favorable,Independent
60739,Female,Somewhat Unfavorable,Democrat
60742,Female,Very Favorable,Independent
60744,Male,Very Unfavorable,Democrat
60747,Male,Very Favorable,GOP
60748,Female,Very Favorable,Democrat
60750,Female,Very Unfavorable,Democrat
60751,Male,Somewhat Unfavorable,Democrat
60752,Male,Very Favorable,GOP
60753,Female,Very Unfavorable,Democrat
60754,Male,Somewhat Favorable,Democrat
60755,Male,Somewhat Favorable,Democrat
60756,Female,Somewhat Favorable,GOP
60757,Female,Very Unfavorable,Democrat
60758,Male,Very Unfavorable,Democrat
60759,Male,Very Favorable,Independent
60760,Female,Very Unfavorable,Democrat
60762,Male,Very Favorable,Independent
60764,Male,Somewhat Favorable,Independent
60766,Female,Somewhat Unfavorable,Democrat
60767,Female,Very Favorable,GOP
60768,Female,Very Favorable,GOP
60769,Female,Very Favorable,Independent
60771,Female,Very Favorable,Independent
60772,Female,Very Unfavorable,Independent
60773,Male,Somewhat Favorable,GOP
60774,Female,Very Unfavorable,GOP
60775,Male,Very Favorable,GOP
60776,Female,Very Favorable,Independent
60778,Male,Somewhat Favorable,GOP
60779,Male,Very Unfavorable,Democrat
60780,Male,Very Favorable,Independent
60781,Female,Very Favorable,Democrat
60782,Female,Somewhat Favorable,GOP
60784,Female,Somewhat Unfavorable,Independent
60785,Male,Very Favorable,Independent
60786,Male,Somewhat Favorable,Independent
60787,Male,Somewhat Unfavorable,Democrat
60788,Female,Very Favorable,Democrat
60789,Female,Very Favorable,GOP
60790,Female,Somewhat Unfavorable,Independent
60791,Male,Somewhat Favorable,GOP
60792,Female,Somewhat Unfavorable,Democrat
60793,Female,Very Favorable,GOP
60794,Male,Somewhat Unfavorable,Democrat
60795,Male,Very Unfavorable,Democrat
60796,Female,Very Unfavorable,Independent
60797,Male,Somewhat Favorable,GOP
60799,Male,Very Favorable,Independent
60801,Male,Somewhat Favorable,Democrat
60802,Female,Very Favorable,Democrat
60805,Male,Somewhat Favorable,Independent
60806,Female,Very Favorable,GOP
60807,Female,Very Unfavorable,Democrat
60808,Male,Somewhat Favorable,Independent
60809,Male,Very Unfavorable,Independent
60810,Female,Very Unfavorable,Democrat
60812,Female,Very Favorable,GOP
60814,Male,Very Favorable,GOP
60815,Male,Very Favorable,GOP
60816,Female,Somewhat Unfavorable,Democrat
60817,Female,Very Unfavorable,Democrat
60818,Female,Somewhat Unfavorable,Democrat
60821,Female,Very Unfavorable,Independent
60822,Female,Somewhat Favorable,Independent
60823,Female,Somewhat Favorable,Democrat
60824,Female,Very Favorable,GOP
60825,Male,Somewhat Unfavorable,Independent
60826,Male,Very Unfavorable,Democrat
60828,Female,Somewhat Unfavorable,Independent
60830,Male,Somewhat Unfavorable,Democrat
60831,Male,Very Unfavorable,Democrat
60832,Male,Very Unfavorable,Democrat
60834,Male,Very Unfavorable,Independent
60835,Female,Somewhat Unfavorable,Democrat
60836,Male,Very Favorable,Independent
60837,Female,Very Favorable,GOP
60838,Male,Very Unfavorable,Democrat
60839,Male,Somewhat Favorable,Independent
60840,Male,Somewhat Favorable,Independent
60842,Male,Very Favorable,GOP
60843,Female,Very Unfavorable,Democrat
60844,Female,Very Unfavorable,Democrat
60845,Male,Somewhat Favorable,GOP
60847,Male,Very Unfavorable,Independent
60848,Female,Somewhat Unfavorable,Independent
60849,Female,Somewhat Unfavorable,Independent
60850,Male,Very Favorable,GOP
60851,Female,Very Unfavorable,Independent
60852,Male,Very Favorable,GOP
60854,Male,Very Favorable,GOP
60855,Female,Very Unfavorable,Democrat
60856,Female,Very Unfavorable,Independent
60857,Female,Very Favorable,GOP
60858,Male,Somewhat Favorable,GOP
60860,Male,Very Unfavorable,Democrat
60861,Female,Very Unfavorable,Democrat
60862,Male,Very Unfavorable,Democrat
60863,Male,Very Favorable,Independent
60864,Female,Very Unfavorable,Democrat
60865,Female,Somewhat Unfavorable,Democrat
60866,Male,Very Favorable,Independent
60868,Male,Very Favorable,Independent
60870,Male,Very Unfavorable,Democrat
60871,Male,Somewhat Favorable,Independent
60872,Female,Somewhat Favorable,Democrat
60873,Female,Very Favorable,GOP
60874,Female,Very Favorable,GOP
60875,Female,Very Favorable,GOP
60876,Male,Somewhat Unfavorable,Democrat
